count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_4_or_more_rigid_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
812277,N,2019,2019/9/26,13,3,Scotland,40,South Ayrshire,C,Minor,,,224389,607721,55.332086,-4.7700278,,,0,0,11,1,4,0,0,1,0,0,0,1,17
811621,N,2019,2019/4/25,14,3,Scotland,39,East Ayrshire,U,Minor,,,241703,610085,55.359188,-4.4987178,,,0,0,42,0,2,1,0,0,0,0,0,1,45
811620,S,2019,2019/4/25,9,3,Scotland,45,Aberdeenshire,B977,Minor,,,377172,811805,57.196464,-2.3794036,,,0,0,85,0,24,9,0,0,5,0,1,15,124
811604,S,2019,2019/5/1,10,3,Scotland,45,Aberdeenshire,U,Minor,,,388370,855965,57.593559,-2.196208,,,1,0,2,0,0,0,0,0,0,0,0,0,2
811959,E,2019,2019/9/5,16,3,Scotland,38,Dumfries & Galloway,U,Minor,,,295098,574491,55.053794,-3.6436617,,,1,0,15,0,3,0,0,0,0,0,0,0,18
811958,E,2019,2019/5/3,17,3,Scotland,39,East Ayrshire,U,Minor,,,268673,626687,55.516222,-4.0814394,,,0,0,2,0,0,0,0,0,0,0,0,0,2
811529,S,2019,2019/6/13,12,3,Scotland,29,City of Edinburgh,U,Minor,,,329109,669743,55.915534,-3.1357565,,,0,0,2,0,0,0,0,0,0,0,0,0,2
811445,E,2019,2019/6/27,17,3,Scotland,38,Dumfries & Galloway,U,Minor,,,308671,605316,55.333379,-3.4412379,,,3,0,29,0,7,0,0,0,0,0,0,0,36
811444,E,2019,2019/6/27,11,3,Scotland,3,Glasgow City,U,Minor,,,262716,666581,55.872775,-4.1957041,,,0,2,17,0,2,0,0,0,0,0,0,0,21
811286,E,2019,2019/10/1,14,3,Scotland,30,Falkirk,U,Minor,,,288458,682002,56.017911,-3.7909181,,,0,0,126,0,21,0,0,0,0,0,0,0,147
811277,N,2019,2019/10/3,7,3,Scotland,38,Dumfries & Galloway,U,Minor,,,332291,568406,55.005592,-3.0601432,,,0,0,1,0,1,0,0,0,0,0,0,0,2
811552,S,2019,2019/9/13,17,3,Scotland,52,Angus,B9133,Minor,,,371425,757335,56.706837,-2.4683246,,,1,0,53,0,6,3,0,0,0,1,1,5,64
811365,E,2019,2019/9/4,15,3,Scotland,27,West Lothian,C,Minor,,,291112,671177,55.921308,-3.7439854,,,0,0,2,0,0,0,0,0,0,0,0,0,2
811616,N,2019,2019/4/29,17,3,Scotland,38,Dumfries & Galloway,U,Minor,,,266466,554216,54.864846,-4.0821273,,,0,0,10,0,0,0,0,0,0,0,0,0,10
811599,S,2019,2019/4/30,16,3,Scotland,33,Scottish Borders,U,Minor,,,348404,587338,55.177632,-2.8116935,,,2,0,2,0,2,1,0,0,0,0,0,1,5
811523,W,2019,2019/6/10,12,3,Scotland,4,North Lanarkshire,U,Minor,,,266009,668482,55.89077,-4.144057,,,0,0,7,0,1,0,0,0,0,0,0,0,8
811491,S,2019,2019/6/12,14,3,Scotland,38,Dumfries & Galloway,B7000,Minor,,,262218,583520,55.126837,-4.1623761,,,0,1,3,0,0,1,0,0,0,0,0,1,5
811474,S,2019,2019/7/1,7,3,Scotland,45,Aberdeenshire,U,Minor,,,410917,845769,57.501998,-1.8194893,,,0,0,38,0,4,0,0,0,0,0,0,0,42
811441,N,2019,2019/6/28,9,3,Scotland,35,Highland,C,Minor,,,261847,893327,57.907873,-4.3331524,,,0,0,3,0,0,0,0,0,0,0,0,0,3
811407,E,2019,2019/9/12,16,3,Scotland,37,South Lanarkshire,U,Minor,,,259290,655210,55.769697,-4.2445247,,,0,0,3,0,0,0,0,0,0,0,0,0,3
811373,N,2019,2019/9/6,14,3,Scotland,37,South Lanarkshire,C,Minor,,,269173,659568,55.811603,-4.0892033,,,0,0,87,0,3,0,0,0,0,0,0,0,90
811316,N,2019,2019/9/23,16,3,Scotland,42,Stirling,U,Minor,,,264949,694612,56.125075,-4.1741347,,,0,0,7,0,1,0,0,0,0,0,0,0,8
811282,E,2019,2019/5/10,14,3,Scotland,32,Fife,C,Minor,,,310762,687313,56.070289,-3.4350331,,,0,1,286,1,35,2,0,0,1,0,0,3,326
811281,E,2019,2019/10/1,11,3,Scotland,44,Argyll & Bute,B8086,Minor,,,139161,694127,56.068625,-6.1925647,,,0,0,6,0,1,0,0,0,0,0,0,0,7
811264,S,2019,2019/10/8,13,3,Scotland,38,Dumfries & Galloway,B7076,Minor,,,306267,605232,55.332172,-3.479092,,,0,0,8,0,5,0,1,0,0,0,2,3,16
811257,W,2019,2019/10/10,15,3,Scotland,45,Aberdeenshire,U,Minor,,,362437,801535,57.10324,-2.6216805,,,0,0,5,0,4,0,0,0,0,0,0,0,9
811256,W,2019,2019/10/10,16,3,Scotland,39,East Ayrshire,C,Minor,,,258758,620311,55.456207,-4.2350932,,,1,0,99,2,16,2,0,0,0,0,0,2,119
811522,S,2019,2019/6/24,14,3,Scotland,39,East Ayrshire,B730,Minor,,,245100,616744,55.420052,-4.4488788,,,0,0,16,1,8,1,0,0,0,0,0,1,26
811414,W,2019,2019/6/10,8,3,Scotland,52,Angus,C,Minor,,,369923,755188,56.687455,-2.4926034,,,0,0,11,0,4,0,0,0,0,0,0,0,15
811998,N,2019,2019/9/19,14,3,Scotland,55,Shetland Islands,B9075,Minor,,,439382,1152415,60.254083,-1.2903077,,,1,0,17,0,0,1,0,0,0,0,0,1,18
811606,E,2019,2019/5/1,8,3,Scotland,49,East Dunbartonshire,U,Minor,,,265808,672356,55.925497,-4.1491922,,,0,0,22,0,2,0,0,0,0,0,0,0,24
811496,S,2019,2019/6/10,7,3,Scotland,27,West Lothian,C,Minor,,,309716,672029,55.932815,-3.4466897,,,0,0,33,0,7,0,0,0,0,0,0,0,40
812183,E,2019,2019/9/17,10,3,Scotland,44,Argyll & Bute,B840,Minor,,,205726,721078,56.342075,-5.1448989,,,0,0,25,0,1,0,0,0,0,0,0,0,26
811981,S,2019,2019/6/19,13,3,Scotland,41,North Ayrshire,U,Minor,,,236914,638656,55.614083,-4.5909689,,,0,0,1,0,0,0,0,0,0,0,0,0,1
811956,E,2019,2019/10/4,18,3,Scotland,38,Dumfries & Galloway,C,Minor,,,297648,581491,55.117204,-3.606281,,,0,0,4,0,2,0,0,0,0,0,0,0,6
811531,E,2019,2019/5/22,12,3,Scotland,44,Argyll & Bute,U,Minor,,,116751,652207,55.680422,-6.5076149,,,0,0,0,0,2,0,0,0,0,0,0,0,2
811514,N,2019,2019/9/11,8,3,Scotland,39,East Ayrshire,B7083,Minor,,,255851,620925,55.460872,-4.2813412,,,0,0,163,7,20,0,2,0,3,0,2,7,197
811489,W,2019,2019/6/24,17,3,Scotland,54,Orkney Islands,U,Minor,,,368781,1041112,59.255392,-2.5491882,,,0,0,3,0,0,0,0,0,0,0,0,0,3
811471,N,2019,2019/5/15,11,3,Scotland,51,Aberdeen City,B9077,Minor,,,393627,804414,57.130599,-2.1069096,,,0,4,297,14,61,7,1,0,0,0,0,8,384
811557,E,2019,2019/9/12,14,3,Scotland,35,Highland,C,Minor,,,272803,856626,57.581709,-4.1289536,,,0,0,11,0,0,0,0,0,0,0,0,0,11
811423,W,2019,2019/10/1,8,3,Scotland,36,Midlothian,B6372,Minor,,,323641,659560,55.823224,-3.2203445,,,0,0,82,1,16,0,2,0,0,0,0,2,101
811595,S,2019,2019/6/19,10,3,Scotland,44,Argyll & Bute,U,Minor,,,223919,680792,55.987689,-4.8242922,,,0,0,2,0,0,0,0,0,0,0,0,0,2
811349,W,2019,2019/9/10,14,3,Scotland,36,Midlothian,C,Minor,,,335235,658786,55.817967,-3.0351438,,,1,0,0,0,1,1,0,0,0,0,0,1,2
811265,N,2019,2019/10/8,17,3,Scotland,37,South Lanarkshire,B759,Minor,,,264028,659320,55.807955,-4.1711142,,,0,0,283,0,27,0,0,0,0,0,0,0,310
811469,N,2019,2019/6/21,16,3,Scotland,30,Falkirk,U,Minor,,,292510,680041,56.001227,-3.7251651,,,0,0,3,0,0,0,0,0,0,0,0,0,3
811453,N,2019,2019/9/11,9,3,Scotland,4,North Lanarkshire,B802,Minor,,,273690,672610,55.929913,-4.0232583,,,0,0,61,0,9,0,0,0,0,0,0,0,70
811436,W,2019,2019/5/13,13,3,Scotland,3,Glasgow City,U,Minor,,,256966,662831,55.837435,-4.2855443,,,0,0,34,0,2,0,0,0,0,0,0,0,36
811352,S,2019,2019/10/1,10,3,Scotland,47,Dundee City,U,Minor,,,335344,731199,56.468467,-3.0510113,,,1,0,136,10,16,0,1,0,0,0,0,1,163
811517,S,2019,2019/10/9,15,3,Scotland,43,West Dunbartonshire,U,Minor,,,250814,669786,55.898008,-4.3875154,,,6,0,66,0,8,1,0,0,0,0,0,1,75
811493,S,2019,2019/6/11,13,3,Scotland,28,Renfrewshire,U,Minor,,,248303,663267,55.838703,-4.4239839,,,2,0,14,0,6,1,0,0,0,0,0,1,21
811393,S,2019,2019/9/9,9,3,Scotland,4,North Lanarkshire,B717,Minor,,,287973,660181,55.821837,-3.7896388,,,0,0,101,0,38,4,0,0,5,8,7,24,163
811350,E,2019,2019/6/26,18,3,Scotland,38,Dumfries & Galloway,U,Minor,,,324800,566123,54.984004,-3.1766361,,,2,0,15,0,4,0,0,0,0,0,0,0,19
811422,S,2019,2019/6/28,18,3,Scotland,45,Aberdeenshire,U,Minor,,,362928,828146,57.34231,-2.6175584,,,0,0,20,0,4,0,0,0,0,0,0,0,24
811413,S,2019,2019/6/7,13,3,Scotland,45,Aberdeenshire,B9005,Minor,,,395371,830537,57.365279,-2.0786002,,,3,2,136,1,17,1,0,0,0,0,0,1,157
811405,W,2019,2019/6/12,8,3,Scotland,39,East Ayrshire,U,Minor,,,250404,621142,55.461185,-4.3675242,,,0,0,2,0,5,0,0,0,0,0,0,0,7
811397,N,2019,2019/6/14,13,3,Scotland,50,Clackmannanshire,U,Minor,,,296687,698777,56.170409,-3.6654668,,,0,0,5,0,1,0,0,0,0,0,0,0,6
811389,N,2019,2019/6/24,16,3,Scotland,206,East Renfrewshire,C,Minor,,,248977,658553,55.796597,-4.4106125,,,0,0,19,0,2,0,0,0,0,0,0,0,21
811363,N,2019,2019/9/5,16,3,Scotland,46,Moray,C,Minor,,,319254,868488,57.698928,-3.3563745,,,0,0,6,0,0,0,0,0,0,0,0,0,6
811354,S,2019,2019/9/9,11,3,Scotland,52,Angus,C,Minor,,,363478,745173,56.597027,-2.5963867,,,0,0,28,0,11,1,1,0,0,0,0,2,41
811288,N,2019,2019/10/1,7,3,Scotland,44,Argyll & Bute,U,Minor,,,186429,688198,56.038893,-5.4300705,,,1,0,2,0,4,0,0,0,0,0,0,0,6
811583,S,2019,2019/9/4,12,3,Scotland,206,East Renfrewshire,C,Minor,,,247777,656652,55.779155,-4.4286724,,,0,0,59,0,8,0,0,0,0,0,2,2,69
811558,S,2019,2019/6/14,12,3,Scotland,39,East Ayrshire,B778,Minor,,,242169,645513,55.677369,-4.5115622,,,0,1,179,0,25,5,1,0,2,0,1,9,214
811507,N,2019,2019/9/24,16,3,Scotland,42,Stirling,C,Minor,,,278555,701161,56.187537,-3.958399,,,0,0,27,1,7,0,0,0,0,0,0,0,35
811390,S,2019,2019/6/24,12,3,Scotland,29,City of Edinburgh,U,Minor,,,318810,673141,55.944427,-3.3015079,,,0,0,43,0,5,0,0,0,0,0,0,0,48
811341,W,2019,2019/5/14,8,3,Scotland,40,South Ayrshire,U,Minor,,,227109,601556,55.277716,-4.7234053,,,0,0,6,0,0,0,0,0,0,0,0,0,6
811553,W,2019,2019/5/15,11,3,Scotland,45,Aberdeenshire,U,Minor,,,365698,865551,57.6785,-2.5768199,,,0,0,1,0,1,0,0,0,0,0,0,0,2
811613,S,2019,2019/4/29,11,3,Scotland,55,Shetland Islands,U,Minor,,,435975,1168607,60.399769,-1.3489694,,,0,0,1,0,0,0,0,0,0,0,0,0,1
811371,S,2019,2019/9/20,16,3,Scotland,49,East Dunbartonshire,B757,Minor,,,265656,671693,55.919502,-4.151293,,,2,0,259,9,18,1,0,0,0,0,0,1,287
811355,E,2019,2019/6/13,17,3,Scotland,3,Glasgow City,U,Minor,,,259806,660056,55.813355,-4.2388022,,,0,0,72,0,8,0,0,0,0,0,0,0,80
811270,S,2019,2019/9/6,9,3,Scotland,44,Argyll & Bute,U,Minor,,,185118,686000,56.018594,-5.4493131,,,0,0,18,0,2,0,0,0,0,0,0,0,20
811540,W,2019,2019/6/7,13,3,Scotland,34,East Lothian,C,Minor,,,355920,680779,56.017891,-2.7086671,,,1,0,12,0,2,2,0,0,0,0,0,2,16
811588,E,2019,2019/5/3,14,3,Scotland,35,Highland,C,Minor,,,284155,878580,57.781847,-3.949787,,,1,0,1,0,0,0,0,0,0,0,0,0,1
811572,W,2019,2019/5/10,7,3,Scotland,47,Dundee City,C,Minor,,,346935,731309,56.470905,-2.8629309,,,3,0,25,0,4,0,0,0,0,0,0,0,29
811513,W,2019,2019/9/16,7,3,Scotland,4,North Lanarkshire,U,Minor,,,279957,658894,55.808352,-3.9169363,,,0,0,8,0,1,0,0,0,0,0,0,0,9
811430,W,2019,2019/6/28,17,3,Scotland,44,Argyll & Bute,U,Minor,,,191515,734106,56.452873,-5.3847567,,,0,0,6,3,1,0,0,0,0,0,0,0,10
812309,W,2019,2019/10/10,13,3,Scotland,29,City of Edinburgh,U,Minor,,,318273,674871,55.959875,-3.3106283,,,1,0,26,0,6,1,0,0,0,0,0,1,33
812185,N,2019,2019/6/11,13,3,Scotland,37,South Lanarkshire,B7016,Minor,,,294880,654757,55.774678,-3.6773547,,,0,1,22,0,4,2,0,0,0,0,0,2,29
811982,S,2019,2019/9/27,18,3,Scotland,53,Comhairle nan Eilean Siar,C,Minor,,,107414,886954,57.776404,-6.923435,,,0,0,1,0,1,0,0,0,0,0,0,0,2
811596,S,2019,2019/6/20,7,3,Scotland,54,Orkney Islands,U,Minor,,,344948,993258,58.823274,-2.9550587,,,0,0,7,0,2,0,0,0,0,0,0,0,9
811580,S,2019,2019/5/8,11,3,Scotland,39,East Ayrshire,C,Minor,,,245293,652919,55.744857,-4.4661201,,,0,0,6,0,1,0,0,1,0,1,0,2,9
811555,W,2019,2019/5/14,11,3,Scotland,36,Midlothian,C,Minor,,,328900,653795,55.77224,-3.1349166,,,2,0,1,0,0,0,0,0,0,0,0,0,1
811538,S,2019,2019/4/23,14,3,Scotland,53,Comhairle nan Eilean Siar,C,Minor,,,74856,868192,57.58624,-7.4431339,,,0,0,21,0,11,1,0,0,1,0,0,2,34
811446,N,2019,2019/6/26,7,3,Scotland,44,Argyll & Bute,B8074,Minor,,,224334,732098,56.448228,-4.8516562,,,0,0,0,0,0,0,0,0,0,0,0,0,0
811346,N,2019,2019/9/11,7,3,Scotland,55,Shetland Islands,C,Minor,,,424195,1149615,60.230126,-1.5650083,,,0,0,2,0,0,0,0,0,0,0,0,0,2
811255,E,2019,2019/5/1,13,3,Scotland,206,East Renfrewshire,U,Minor,,,256498,657916,55.793171,-4.2904159,,,0,0,36,0,3,0,0,0,0,0,0,0,39
812257,S,2019,2019/10/4,10,3,Scotland,28,Renfrewshire,B789,Minor,,,241090,665864,55.859692,-4.5405635,,,0,0,256,2,35,7,1,2,3,1,0,14,307
812131,S,2019,2019/9/4,14,3,Scotland,41,North Ayrshire,B880,Minor,,,190535,628745,55.507429,-5.3186087,,,1,0,22,2,6,0,0,0,1,1,0,2,32
811609,W,2019,2019/4/30,9,3,Scotland,38,Dumfries & Galloway,U,Minor,,,308149,582854,55.131507,-3.4421421,,,0,1,30,0,7,0,0,0,0,0,0,0,38
811593,N,2019,2019/5/2,9,3,Scotland,35,Highland,C,Minor,,,285457,853893,57.560561,-3.9161755,,,0,0,3,0,3,0,0,0,1,1,3,5,11
811426,E,2019,2019/6/6,7,3,Scotland,38,Dumfries & Galloway,U,Minor,,,324274,566221,54.984804,-3.1848795,,,0,0,4,0,2,0,0,0,0,0,0,0,6
811320,E,2019,2019/9/19,15,3,Scotland,38,Dumfries & Galloway,B7052,Minor,,,237501,553846,54.852953,-4.5327769,,,0,0,7,1,4,0,0,0,0,0,0,0,12
811554,W,2019,2019/5/14,9,3,Scotland,32,Fife,C,Minor,,,343072,713511,56.310575,-2.9217532,,,0,0,53,0,11,1,0,0,0,0,0,1,65
811520,W,2019,2019/5/2,10,3,Scotland,29,City of Edinburgh,U,Minor,,,321960,675965,55.970316,-3.2519058,,,1,0,46,0,10,0,1,0,6,0,0,7,63
811503,E,2019,2019/6/7,16,3,Scotland,33,Scottish Borders,U,Minor,,,383999,639537,55.649104,-2.255815,,,0,0,2,0,1,0,0,0,0,0,0,0,3
811412,N,2019,2019/6/11,14,3,Scotland,4,North Lanarkshire,B816,Minor,,,278386,677791,55.977648,-3.9504841,,,0,4,142,1,45,13,1,1,2,1,0,18,210
811378,S,2019,2019/9/5,16,3,Scotland,35,Highland,C,Minor,,,287241,855893,57.578965,-3.8873049,,,0,0,93,2,12,0,0,0,0,0,0,0,107
811295,W,2019,2019/9/27,14,3,Scotland,40,South Ayrshire,B7045,Minor,,,235560,608235,55.340564,-4.5944291,,,0,0,16,0,5,1,0,0,0,0,0,1,22
812138,W,2019,2019/9/12,15,3,Scotland,54,Orkney Islands,C,Minor,,,343274,1010455,58.977471,-2.9884423,,,0,1,58,1,11,0,0,0,0,0,0,0,71
812097,W,2019,2019/6/10,18,3,Scotland,38,Dumfries & Galloway,C,Minor,,,280165,608186,55.353029,-3.8915873,,,0,0,0,0,0,0,0,0,0,0,0,0,0
811979,E,2019,2019/9/23,8,3,Scotland,44,Argyll & Bute,U,Minor,,,208320,664567,55.836142,-5.0624625,,,0,0,12,2,5,0,0,0,0,0,0,0,19
811955,W,2019,2019/6/17,13,3,Scotland,43,West Dunbartonshire,U,Minor,,,250108,672321,55.920545,-4.4002015,,,0,0,7,0,1,0,0,0,0,0,0,0,8
811404,E,2019,2019/6/12,9,3,Scotland,38,Dumfries & Galloway,C,Minor,,,333314,571883,55.03697,-3.0449644,,,0,0,4,0,0,0,1,0,0,0,0,1,5
811946,W,2019,2019/6/26,12,3,Scotland,53,Comhairle nan Eilean Siar,U,Minor,,,120619,942620,58.283093,-6.7681994,,,0,0,8,0,2,0,0,0,0,0,0,0,10
811629,N,2019,2019/9/17,16,3,Scotland,51,Aberdeen City,C,Minor,,,393397,810061,57.181322,-2.110861,,,4,7,198,5,15,1,0,0,0,0,0,1,226
811619,S,2019,2019/6/11,14,3,Scotland,45,Aberdeenshire,U,Minor,,,374594,764760,56.773722,-2.4173064,,,0,0,28,0,3,0,0,0,0,0,0,0,31
811570,W,2019,2019/5/16,9,3,Scotland,45,Aberdeenshire,U,Minor,,,392520,847976,57.521887,-2.1265365,,,0,0,2,0,0,0,0,0,0,0,0,0,2
811562,W,2019,2019/10/3,12,3,Scotland,28,Renfrewshire,U,Minor,,,242789,663359,55.837763,-4.5119955,,,0,0,47,0,2,0,0,0,0,0,0,0,49
811528,S,2019,2019/6/6,9,3,Scotland,3,Glasgow City,U,Minor,,,258450,662707,55.83676,-4.2618039,,,2,0,31,0,7,0,0,0,0,0,0,0,38
811512,W,2019,2019/6/5,17,3,Scotland,53,Comhairle nan Eilean Siar,U,Minor,,,101719,886478,57.768395,-7.0182256,,,1,0,24,0,0,0,0,0,0,0,0,0,24
811495,W,2019,2019/6/10,12,3,Scotland,34,East Lothian,C,Minor,,,369680,673427,55.952908,-2.4871224,,,0,0,0,0,1,0,0,0,0,0,0,0,1
811462,E,2019,2019/6/24,15,3,Scotland,30,Falkirk,C,Minor,,,291198,672828,55.936154,-3.7432757,,,0,0,4,0,0,0,0,0,0,0,0,0,4
811452,E,2019,2019/7/3,13,3,Scotland,54,Orkney Islands,U,Minor,,,330462,994775,58.834795,-3.2063277,,,0,0,0,0,1,0,0,0,0,0,0,0,1
811437,N,2019,2019/6/3,18,3,Scotland,38,Dumfries & Galloway,U,Minor,,,299642,568707,55.002778,-3.5705272,,,0,0,3,0,2,0,0,0,0,0,0,0,5
811336,E,2019,2019/5/3,18,3,Scotland,43,West Dunbartonshire,C,Minor,,,239377,675380,55.944538,-4.5735554,,,3,1,109,10,9,0,0,0,0,0,0,0,129
811326,W,2019,2019/9/18,11,3,Scotland,42,Stirling,U,Minor,,,271404,701711,56.190598,-4.0738049,,,0,0,3,0,1,2,0,0,0,0,0,2,6
812050,E,2019,2019/5/9,14,3,Scotland,37,South Lanarkshire,B756,Minor,,,270618,660345,55.818969,-4.066532,,,0,2,251,2,28,9,7,0,4,5,7,32,315
811941,E,2019,2019/10/7,12,3,Scotland,35,Highland,C,Minor,,,319606,968637,58.598231,-3.3849717,,,0,0,7,0,2,0,0,0,0,0,0,0,9
811544,W,2019,2019/9/5,18,3,Scotland,29,City of Edinburgh,C,Minor,,,318067,672198,55.93583,-3.3131139,,,1,3,449,7,42,4,2,0,0,0,0,6,507
811360,W,2019,2019/9/6,17,3,Scotland,4,North Lanarkshire,B753,Minor,,,272955,664264,55.85478,-4.031094,,,0,2,416,9,36,2,1,0,0,0,0,3,466
812121,S,2019,2019/9/17,11,3,Scotland,54,Orkney Islands,U,Minor,,,358089,1005978,58.93898,-2.7299244,,,0,0,4,0,0,2,0,0,0,0,0,2,6
812053,W,2019,2019/5/10,13,3,Scotland,33,Scottish Borders,B7060,Minor,,,346215,632572,55.583808,-2.8547829,,,3,0,26,0,5,0,0,0,0,0,0,0,31
812052,S,2019,2019/5/1,13,3,Scotland,31,Perth & Kinross,C,Minor,,,286403,750062,56.628578,-3.8532503,,,1,0,9,0,1,0,1,0,0,0,0,1,11
811535,E,2019,2019/10/1,17,3,Scotland,28,Renfrewshire,U,Minor,,,248850,664850,55.853085,-4.4161396,,,0,0,3,0,0,0,0,0,0,0,0,0,3
811485,W,2019,2019/9/6,16,3,Scotland,41,North Ayrshire,U,Minor,,,204466,626200,55.49037,-5.0965795,,,1,0,4,0,2,0,0,0,0,0,0,0,6
811318,N,2019,2019/9/19,16,3,Scotland,35,Highland,C,Minor,,,293789,916891,58.128169,-3.8050743,,,0,0,2,0,0,0,0,0,0,0,0,0,2
811947,E,2019,2019/6/10,13,3,Scotland,35,Highland,C,Minor,,,283858,900528,57.97879,-3.9655001,,,1,0,17,0,2,0,0,0,0,0,0,0,19
811433,S,2019,2019/6/17,10,3,Scotland,48,Inverclyde,C,Minor,,,235837,670341,55.898115,-4.6271102,,,0,0,27,0,10,0,0,0,0,0,0,0,37
811342,N,2019,2019/6/14,18,3,Scotland,44,Argyll & Bute,U,Minor,,,225557,683188,56.009789,-4.7996244,,,0,0,10,0,1,0,0,0,0,0,0,0,11
812012,S,2019,2019/4/26,8,3,Scotland,41,North Ayrshire,B780,Minor,,,229456,651004,55.72235,-4.716912,,,0,1,230,9,43,5,1,0,3,1,2,12,295
811506,S,2019,2019/6/6,18,3,Scotland,42,Stirling,C,Minor,,,254553,734839,56.483124,-4.3634232,,,0,0,0,0,0,0,0,0,0,0,0,0,0
811470,S,2019,2019/4/24,7,3,Scotland,4,North Lanarkshire,U,Minor,,,271536,668616,55.89348,-4.0558106,,,0,0,98,3,27,0,1,0,0,0,0,1,129
811308,W,2019,2019/6/20,10,3,Scotland,33,Scottish Borders,B6359,Minor,,,351179,616452,55.439501,-2.7731993,,,0,1,46,0,4,1,0,0,0,0,0,1,52
811301,E,2019,2019/9/25,14,3,Scotland,30,Falkirk,U,Minor,,,288430,678496,55.98642,-3.7899104,,,0,0,107,0,10,2,0,0,1,0,1,4,121
811542,S,2019,2019/4/26,7,3,Scotland,46,Moray,C,Minor,,,346302,868108,57.699564,-2.9025743,,,0,0,1,0,0,0,0,0,0,0,0,0,1
811525,N,2019,2019/6/3,13,3,Scotland,38,Dumfries & Galloway,U,Minor,,,259740,556474,54.883281,-4.187941,,,0,0,3,0,0,0,0,0,0,0,0,0,3
811509,E,2019,2019/6/6,7,3,Scotland,36,Midlothian,U,Minor,,,326146,664364,55.866768,-3.1816805,,,0,0,12,1,3,0,0,0,0,0,0,0,16
811484,W,2019,2019/9/26,11,3,Scotland,35,Highland,B853,Minor,,,267503,844538,57.471686,-4.2109391,,,3,4,239,0,38,1,0,0,0,0,0,1,282
811630,W,2019,2019/4/23,16,3,Scotland,3,Glasgow City,U,Minor,,,266583,664457,55.854791,-4.1329031,,,0,0,31,0,8,0,0,0,0,0,0,0,39
811429,S,2019,2019/6/5,14,3,Scotland,31,Perth & Kinross,C,Minor,,,331287,729967,56.456826,-3.1165206,,,0,0,11,0,3,1,0,0,0,0,0,1,15
811421,S,2019,2019/6/11,15,3,Scotland,38,Dumfries & Galloway,U,Minor,,,339099,577590,55.088989,-2.955683,,,1,0,0,0,0,0,0,0,0,0,0,0,0
811304,W,2019,2019/9/25,18,3,Scotland,41,North Ayrshire,U,Minor,,,229973,643937,55.659105,-4.7043059,,,0,0,106,0,13,0,0,0,0,0,0,0,119
811612,N,2019,2019/4/29,15,3,Scotland,4,North Lanarkshire,B802,Minor,,,275720,666451,55.875138,-3.987957,,,0,0,262,9,20,1,0,0,0,0,0,1,292
811504,W,2019,2019/6/5,15,3,Scotland,41,North Ayrshire,B777,Minor,,,234903,653953,55.750706,-4.6320729,,,0,0,40,1,3,0,0,0,1,0,0,1,45
811479,W,2019,2019/6/18,12,3,Scotland,37,South Lanarkshire,C,Minor,,,262240,659300,55.807268,-4.1996096,,,0,0,61,7,15,1,0,0,0,0,0,1,84
811427,S,2019,2019/6/12,14,3,Scotland,44,Argyll & Bute,B8087,Minor,,,138907,695946,56.084786,-6.1984084,,,0,0,4,0,1,0,0,0,0,0,0,0,5
811403,N,2019,2019/6/13,12,3,Scotland,38,Dumfries & Galloway,U,Minor,,,219768,557319,54.878053,-4.8108222,,,0,0,10,0,1,0,0,0,0,0,0,0,11
811394,S,2019,2019/6/21,18,3,Scotland,44,Argyll & Bute,B842,Minor,,,179793,636568,55.572868,-5.4945972,,,0,0,4,1,0,0,0,0,0,0,0,0,5
812312,E,2019,2019/10/9,11,3,Scotland,37,South Lanarkshire,B743,Minor,,,269609,644062,55.67249,-4.0748467,,,0,0,31,0,4,0,1,0,1,0,2,4,39
811386,S,2019,2019/9/10,18,3,Scotland,39,East Ayrshire,U,Minor,,,262381,613104,55.392527,-4.1742872,,,0,0,26,1,1,0,0,0,0,0,0,0,28
811459,S,2019,2019/4/25,13,3,Scotland,4,North Lanarkshire,U,Minor,,,276579,675936,55.960529,-3.978572,,,0,0,41,0,8,0,1,0,0,0,0,1,50
811420,N,2019,2019/6/7,18,3,Scotland,46,Moray,C,Minor,,,305039,855853,57.582701,-3.5897998,,,0,0,4,0,0,0,0,0,0,0,0,0,4
812283,W,2019,2019/10/9,7,3,Scotland,35,Highland,B8007,Minor,,,148765,763762,56.697792,-6.1053902,,,0,0,1,0,1,1,0,0,0,0,0,1,3
811519,E,2019,2019/9/9,7,3,Scotland,32,Fife,U,Minor,,,318403,694149,56.133057,-3.314423,,,0,0,9,0,3,0,0,0,0,0,0,0,12
811477,S,2019,2019/6/19,10,3,Scotland,4,North Lanarkshire,B7070,Minor,,,273329,661632,55.831244,-4.0238948,,,0,0,191,6,23,2,0,0,0,0,1,3,223
812104,N,2019,2019/9/26,13,3,Scotland,53,Comhairle nan Eilean Siar,B887,Minor,,,110042,905499,57.944074,-6.9019745,,,0,0,9,0,2,0,0,0,0,0,0,0,11
